Device, Measure Date Time, Exist
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:15:28, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:16:33, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:17:34, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:18:36, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:19:37, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:20:41, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:21:43, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:22:44, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:23:45, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:24:49, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:25:52, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:26:53, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:27:55, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:28:56, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:30:01, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:31:04, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:32:05, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:33:29, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:34:31, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:35:32, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:36:36, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:37:37, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:38:38, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:39:40, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:40:43, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:41:46, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:42:52, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:43:53, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:44:54, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:45:58, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:46:58, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:48:00, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:49:00, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:50:04, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:51:04, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:52:04, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:53:07, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:54:10, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:55:11, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:56:13, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:57:15, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:58:18, true
35B25D78-C713-42D0-B53E-7E74620448FD, 2021-02-15T22:59:25, true
