2021/1/24 6:00,0,10.1,97,1.4,North-northwest,--,--,Cloudy
2021/1/24 7:00,0,10,94,2.7,North-northwest,--,--,rain
2021/1/24 8:00,0,9.7,94,1.5,Northeast,--,--,Cloudy
2021/1/24 9:00,--,10.1,90,3,Northwest,--,--,Cloudy
2021/1/24 10:00,--,10.9,85,2.7,North-northwest,--,--,Sunny
2021/1/24 11:00,--,12.8,74,3.2,North,--,--,Sunny
2021/1/24 12:00,--,12.9,72,3.7,North,--,--,Cloudy
2021/1/24 13:00,--,13.9,67,3.5,North-northwest,--,--,Cloudy
2021/1/24 14:00,--,14,63,3.4,North,--,--,Cloudy
2021/1/24 15:00,--,13.3,62,6.9,Northeast,--,--,Cloudy
2021/1/24 16:00,--,12.5,64,5.4,Northeast,--,--,Sunny
2021/1/24 17:00,--,11.2,68,7.1,Northeast,--,--,Sunny
2021/1/24 18:00,--,10.4,71,4.8,Northeast,--,--,Sunny
2021/1/24 19:00,--,9.9,72,4.8,Northeast,--,--,Sunny
2021/1/24 20:00,--,10,70,3.2,North,--,--,Sunny
2021/1/24 21:00,--,9,76,2.3,North,--,--,Sunny
2021/1/24 22:00,--,9.2,74,3.1,Northeast,--,--,Cloudy
2021/1/24 23:00,--,9.3,72,3.2,North,--,--,Sunny
2021/1/25 0:00,--,9,74,3.1,North-northwest,--,--,Sunny
2021/1/25 1:00,--,8,78,1.7,Northwest,--,--,Sunny
2021/1/25 2:00,--,7.6,78,3.1,Northeast,--,--,Sunny
2021/1/25 3:00,--,7.1,79,1.8,North,--,--,Sunny
2021/1/25 4:00,--,6.5,80,1.8,Northeast,--,--,Sunny
2021/1/25 5:00,--,6.1,81,0.5,Northeast,--,--,Sunny
2021/1/25 6:00,--,5,86,2.2,Northeast,--,--,Sunny
2021/1/25 7:00,--,5.3,84,1.9,Northeast,--,--,Sunny
2021/1/25 8:00,--,6.9,73,2,Northeast,--,--,Cloudy
2021/1/25 9:00,--,8.2,66,1.5,Northeast,--,--,Sunny
2021/1/25 10:00,--,10.1,58,1.6,North,--,--,Sunny
2021/1/25 11:00,--,12.1,48,2.3,North,--,--,Sunny
2021/1/25 12:00,--,14.5,41,1.9,North,--,--,Sunny
2021/1/25 13:00,--,16.6,33,2.6,Northeast,--,--,Sunny
2021/1/25 14:00,--,17.8,29,2.3,North,--,--,Sunny
2021/1/25 15:00,--,16.7,46,2.4,South,--,--,Sunny
2021/1/25 16:00,--,16.7,44,2.2,Southeast,--,--,Sunny
2021/1/25 17:00,--,15.7,48,1.4,East-southeast,--,--,Sunny
2021/1/25 18:00,--,14.7,54,0.7,East-southeast,--,--,Sunny
2021/1/25 19:00,--,13.3,62,1.1,West-southwest,--,--,Sunny
2021/1/25 20:00,--,11.6,69,0.7,Northeast,--,--,Sunny
