Device, SerialNo, Battery Level, Measure Date Time, Temperature, Step, Calorie, Sleep State, Sleep Hour, Sleep Minute
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:00:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:01:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:02:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:03:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:05:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:06:04, 3, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:08:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:09:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:10:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:12:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:13:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:14:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:16:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:18:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:19:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:21:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:22:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:23:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:24:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:25:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T01:26:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T01:28:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T01:30:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T01:31:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T01:33:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T01:35:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T01:38:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T01:39:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T01:44:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T01:46:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 90, 2021-02-01T01:47:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 91, 2021-02-01T01:48:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T01:50:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T01:52:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T01:53:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T01:55:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T01:57:04, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T01:59:04, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T02:01:36, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:02:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:04:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:05:36, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:07:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:09:36, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:10:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:12:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:14:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:16:36, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:18:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:19:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:23:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:24:36, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:25:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:27:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:28:36, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:30:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:31:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:33:36, 1, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:34:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:35:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:37:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:39:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:41:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:42:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:43:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:44:36, 1, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:45:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:47:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T02:48:36, 1, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T02:49:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T02:51:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T02:52:36, 1, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T02:54:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T02:55:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T02:56:36, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T02:57:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 87, 2021-02-01T02:58:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 91, 2021-02-01T03:00:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 92, 2021-02-01T03:01:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T03:03:36, 2, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T03:04:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T03:07:36, 1, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T03:11:36, 1, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 89, 2021-02-01T03:12:36, 2, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:15:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:17:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:18:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:21:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:23:36, 1, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:24:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:25:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 0, 2021-02-01T03:26:36, 1, 0, 7, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:27:36, 1, 0, 8, 2, 4, 11
7015F3D8-DAF3-873B-6E3D-CD8B6761313D, B180101855, 88, 2021-02-01T03:28:36, 2, 0, 7, 2, 4, 11
