Device, SerialNo, Battery Level, Measure Date Time, Temperature, Step, Calorie, Sleep State, Sleep Hour, Sleep Minute
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:05:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 0, 2021-01-29T00:09:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:11:04, 4, 0, 6, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:14:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 0, 2021-01-29T00:16:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:17:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:20:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 0, 2021-01-29T00:25:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:27:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:28:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 0, 2021-01-29T00:32:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:36:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:40:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T00:50:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T01:00:04, 4, 0, 7, 2, 0, 58
AC820428-4383-ABA3-4565-B2BB3AC6F03D, B180101608, 98, 2021-01-29T01:01:04, 4, 0, 7, 2, 0, 58
