Device, SerialNo, Battery Level, Measure Date Time, Temperature
22942AB1-2887-5DCB-AACE-4B2FB11118F1, 5171000034, 40, 2021-01-27T07:56:19, 35.7
22942AB1-2887-5DCB-AACE-4B2FB11118F1, 5171000034, 40, 2021-01-27T22:00:56, 36.3
