Device, Measure Date Time, Exist
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:00:27, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:01:46, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:02:47, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:03:51, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:04:52, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:06:06, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:07:11, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:08:14, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:09:15, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:10:18, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:11:21, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:12:23, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:13:27, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:14:27, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:15:41, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:16:42, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:17:44, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:18:45, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:19:46, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:20:47, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:21:52, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:22:54, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:24:10, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:25:14, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:26:19, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:27:21, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:28:41, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:29:44, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:30:48, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:31:51, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:33:01, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:34:02, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:35:05, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:36:07, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:37:08, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:38:10, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:39:19, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:40:19, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:41:22, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:42:23, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:43:40, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:44:41, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:45:44, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:46:48, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:47:48, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:48:50, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:49:53, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:50:55, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:51:55, true
AC820428-4383-ABA3-4565-B2BB3AC6F03D, 2021-02-17T00:52:57, true
