Device, Measure Date Time, Exist
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:00:28, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:01:38, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:02:42, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:03:45, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:04:49, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:05:52, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:06:54, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:08:01, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:09:05, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:10:09, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:11:10, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:12:12, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:13:15, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:14:30, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:15:32, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:16:33, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:17:38, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:18:40, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:19:48, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:20:51, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:21:53, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:22:54, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:24:08, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:25:29, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:26:34, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:27:37, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:28:37, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:29:38, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:30:47, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:31:56, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:32:58, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:33:59, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:35:03, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:36:07, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:37:09, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:38:10, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:39:21, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:40:27, true
9810E864-76BB-A3C3-9880-491DC74DA680, 2021-02-12T01:41:38, true
