Device, Measure Date Time, Exist
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:01:02, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:02:04, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:03:04, false
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:04:05, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:05:06, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:06:11, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:07:15, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:08:23, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:09:31, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:10:38, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:11:53, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:12:55, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:14:05, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:15:18, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:16:45, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:17:46, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:18:55, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:19:56, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:20:59, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:22:03, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:23:20, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:24:23, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:25:33, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:26:48, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:27:59, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:29:02, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:30:06, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:31:11, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:32:22, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:33:25, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:34:33, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:35:35, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:36:40, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:37:45, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:38:50, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:39:56, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:41:07, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:42:12, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:43:20, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:44:30, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:45:35, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:46:36, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:47:46, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:49:00, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:50:01, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:51:08, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:52:08, false
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:53:04, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:54:13, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:55:17, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:56:25, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:57:29, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:58:34, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-03-31T23:59:45, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:00:51, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:01:55, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:03:00, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:04:02, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:05:05, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:06:09, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:07:14, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:08:24, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:09:31, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:10:46, true
45E5F970-8C68-4EA3-84C7-694E48186479, 2021-04-01T00:11:50, true
