Device, SerialNo, Battery Level, Measure Date Time, Temperature
255C4E99-8715-DC69-E1EF-89D468447CD8, 5171000033, 100, 2021-03-24T09:22:46, 34.3
255C4E99-8715-DC69-E1EF-89D468447CD8, 5171000033, 100, 2021-03-26T09:37:29, 36.0
