Device, SerialNo, Battery Level, Measure Date Time, Temperature, Step, Calorie, Sleep State, Sleep Hour, Sleep Minute
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:04:32, 26, 0, 10, 1, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:05:32, 25, 0, 10, 1, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:06:32, 25, 0, 11, 1, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:07:32, 25, 0, 10, 1, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:08:32, 25, 0, 10, 1, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:09:32, 25, 0, 10, 1, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:10:32, 26, 0, 10, 1, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:11:32, 26, 0, 11, 1, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:12:32, 26, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:13:32, 26, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:14:32, 26, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:15:32, 26, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:16:32, 27, 0, 11, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:17:32, 27, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:18:32, 27, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:19:32, 27, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:20:32, 27, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:21:32, 27, 0, 11, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:22:32, 27, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:23:32, 28, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:24:32, 28, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:25:32, 28, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:26:32, 28, 0, 11, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:27:32, 28, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:28:32, 28, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:29:32, 28, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:30:32, 28, 0, 10, 2, 0, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:31:32, 29, 0, 11, 0, 0, 20
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:32:32, 29, 0, 10, 0, 0, 21
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:33:32, 29, 0, 10, 0, 0, 22
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:34:32, 29, 0, 10, 0, 0, 23
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:35:32, 29, 0, 10, 0, 0, 24
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:36:32, 29, 0, 10, 0, 0, 25
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:37:32, 29, 0, 10, 0, 0, 26
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:38:32, 29, 0, 11, 0, 0, 27
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:39:32, 29, 0, 10, 0, 0, 28
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:40:32, 29, 0, 10, 0, 0, 29
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:41:32, 29, 0, 10, 0, 0, 30
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:42:32, 28, 0, 10, 0, 0, 31
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:43:32, 28, 0, 11, 0, 0, 32
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:44:32, 28, 0, 10, 0, 0, 33
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:45:32, 28, 0, 10, 0, 0, 34
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:46:32, 28, 0, 10, 0, 0, 35
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:47:32, 28, 0, 10, 0, 0, 36
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:48:32, 28, 0, 11, 0, 0, 37
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:49:32, 28, 0, 10, 0, 0, 38
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:50:32, 28, 0, 10, 0, 0, 39
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:51:32, 28, 0, 10, 0, 0, 40
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:52:32, 28, 0, 10, 0, 0, 41
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:53:32, 28, 0, 11, 0, 0, 42
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:54:32, 28, 0, 10, 0, 0, 43
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:55:32, 28, 0, 10, 0, 0, 44
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:56:32, 28, 0, 10, 0, 0, 45
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:57:32, 28, 0, 10, 0, 0, 46
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:58:32, 28, 0, 11, 0, 0, 47
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-25T23:59:32, 28, 0, 10, 0, 0, 48
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:00:00, 28, 0, 9, 0, 0, 49
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:01:00, 28, 0, 10, 0, 0, 50
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:02:00, 28, 0, 11, 0, 0, 51
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:03:00, 27, 0, 10, 0, 0, 52
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:04:00, 27, 0, 10, 0, 0, 53
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:05:00, 27, 0, 10, 0, 0, 54
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:06:00, 27, 0, 10, 0, 0, 55
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:07:00, 26, 0, 11, 0, 0, 56
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:08:00, 26, 0, 10, 0, 0, 57
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:09:00, 26, 0, 10, 0, 0, 58
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:10:00, 26, 0, 10, 0, 0, 59
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:11:00, 26, 0, 10, 0, 1, 0
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:12:00, 26, 0, 10, 0, 1, 1
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:13:00, 26, 0, 10, 0, 1, 2
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:14:00, 26, 0, 11, 0, 1, 3
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:15:00, 26, 0, 10, 0, 1, 4
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:16:00, 26, 0, 10, 0, 1, 5
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:17:00, 26, 0, 10, 0, 1, 6
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:18:00, 26, 0, 10, 0, 1, 7
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:19:00, 26, 0, 11, 0, 1, 8
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:20:00, 26, 0, 10, 0, 1, 9
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:21:00, 26, 0, 10, 0, 1, 10
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:22:00, 26, 0, 10, 0, 1, 11
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:23:00, 26, 0, 10, 0, 1, 12
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:24:00, 26, 0, 11, 0, 1, 13
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:25:00, 26, 0, 10, 0, 1, 14
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:26:00, 26, 0, 10, 0, 1, 15
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:27:00, 26, 0, 10, 0, 1, 16
62D54C7D-9783-4C74-9C2E-0A160C312F22, B180102906, 61, 2021-03-26T00:28:00, 26, 0, 10, 0, 1, 17
