Device, SerialNo, Battery Level, Measure Date Time, Temperature, Step, Calorie, Sleep State, Sleep Hour, Sleep Minute
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:00:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:01:00, -2, 0, 9, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:02:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:03:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:04:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:05:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:06:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:07:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:08:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:09:00, -2, 0, 9, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 94, 2021-04-02T17:10:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 94, 2021-04-02T17:11:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 94, 2021-04-02T17:12:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:13:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:14:00, -2, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:15:00, -2, 18, 21, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:16:00, -3, 43, 35, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:17:00, -3, 36, 32, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:18:00, -4, 0, 10, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:19:00, -4, 31, 28, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:20:00, -4, 50, 40, 1, 0, 0
AA170B96-B23C-BD30-1DEC-0CB3B9577103, B180101046, 95, 2021-04-02T17:21:00, -4, 0, 10, 1, 0, 0
