Device, SerialNo, Battery Level, Measure Date Time, Temperature, Step, Calorie, Sleep State, Sleep Hour, Sleep Minute
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:00:36, -4, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:01:36, -4, 0, 9, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:02:36, -5, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:03:36, -5, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:04:36, -5, 0, 9, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:05:36, -5, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:06:36, -5, 0, 9, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:07:36, -5, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:08:36, -5, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:09:36, -6, 0, 9, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:10:36, -5, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:11:36, -6, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:12:36, -5, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:13:36, -6, 0, 9, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 100, 2021-04-10T22:14:36, -6, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 98, 2021-04-10T22:15:36, -6, 0, 9, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 96, 2021-04-10T22:16:36, -7, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 93, 2021-04-10T22:17:36, -7, 0, 8, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 90, 2021-04-10T22:18:36, -7, 0, 9, 2, 1, 30
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, B180101704, 92, 2021-04-10T22:19:36, -7, 0, 8, 2, 1, 30
