Device, Measure Date Time, Exist
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:00:20, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:01:28, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:02:33, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:03:40, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:04:45, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:05:46, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:06:49, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:07:53, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:08:57, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:10:04, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:11:09, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:12:12, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:13:13, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:14:17, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:15:24, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:16:26, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:17:26, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:18:29, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:19:32, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:20:37, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:21:42, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:22:46, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:23:52, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:25:01, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:26:05, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:27:13, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:28:23, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:29:34, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:30:45, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:31:52, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:32:55, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:33:57, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:35:14, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:36:18, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:37:27, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:38:32, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:39:37, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:40:41, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:41:45, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:42:52, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:44:01, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:45:11, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:46:16, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:47:20, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:48:28, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:49:36, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:50:47, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:51:49, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:52:53, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:53:57, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:55:02, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:56:07, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:57:11, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:58:17, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T22:59:30, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:00:36, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:01:47, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:02:50, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:04:00, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:05:05, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:06:07, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:07:12, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:08:17, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:09:21, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:10:30, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:11:32, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:12:38, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:13:42, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:14:47, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:15:50, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:16:55, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:18:00, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:19:05, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:20:09, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:21:14, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:22:20, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:23:32, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:24:35, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:25:40, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:26:44, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:27:49, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:28:55, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:30:03, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:31:08, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:32:11, true
E13DA8AF-AEEA-480F-BFA7-5E4D1153F691, 2021-04-12T23:33:13, true
