Device, SerialNo, Battery Level, Measure Date Time, Temperature
564D4A13-4531-4A05-9F03-85DEAD5366EA, 5171000034, 100, 2021-04-05T07:52:07, 36.2
564D4A13-4531-4A05-9F03-85DEAD5366EA, 5171000034, 100, 2021-04-06T08:11:30, 36.6
