Device, Measure Date Time, Exist
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:45:36, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:46:39, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:47:40, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:48:41, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:49:43, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:50:43, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:51:45, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:52:46, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:53:46, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:54:47, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:55:52, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:56:55, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:57:58, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T22:59:01, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:00:04, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:01:11, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:02:11, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:03:16, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:04:18, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:05:18, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:06:18, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:07:19, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:08:21, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:09:22, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:10:27, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:11:28, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:12:28, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:13:29, true
9DDDD405-82E4-4C56-A6A6-E2B51ACAB5CF, 2021-03-27T23:14:30, true
